id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-12T23:47:58.094Z, 1340
1, -22.894, -43.2578, 2020-03-12T23:48:58.106Z, 2408
2, -22.8949, -43.2624, 2020-03-12T23:50:17.114Z, 2516
3, -22.8967, -43.2632, 2020-03-12T23:51:38.124Z, 1817
4, -22.899, -43.2636, 2020-03-12T23:51:57.135Z, 2466
5, -22.9007, -43.2666, 2020-03-12T23:52:57.139Z, 1341
6, -22.9018, -43.2692, 2020-03-12T23:53:57.148Z, 1991
7, -22.897, -43.2722, 2020-03-12T23:55:57.172Z, 558
8, -22.8964, -43.2726, 2020-03-12T23:56:57.185Z, 2922
9, -22.8926, -43.2767, 2020-03-12T23:58:25.195Z, 2451
10, -22.8921, -43.2775, 2020-03-12T23:58:56.204Z, 1530
11, -22.892, -43.2794, 2020-03-12T23:59:56.212Z, 2216
12, -22.8919, -43.2804, 2020-03-13T00:00:56.223Z, 1256
13, -22.8919, -43.2818, 2020-03-13T00:01:56.237Z, 1583
