attach,http://node01.iotatoken.nl:14265 score: 43.219154663085945 scoreNorm: 0.3887037162683208
8956,0
2367,1
4182,2
7819,3
10209,4
9582,5
5462,6
9601,7
7899,8
1683,9
4392,10
8750,11
2552,12
3650,13
7733,14
10147,15
1289,16
3491,17
18507,18
1481,19
3856,20
7873,21
9097,22
5889,23
692,24
3218,25
4146,26
4739,27
3052,28
8118,29
6812,30
4494,31
7690,32
2675,33
6214,34
8423,35
20893,36
3112,37
5043,38
4421,39
5514,40
28220,41
4100,42
9333,43
19369,44
