id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-17T22:14:30.539Z, 1265
1, -22.924776, -43.179428, 2020-03-17T22:15:40.545Z, 2091
2, -22.925875, -43.179329, 2020-03-17T22:16:15.552Z, 2990
3, -22.928761, -43.179279, 2020-03-17T22:17:25.559Z, 2248
4, -22.930351, -43.178955, 2020-03-17T22:18:35.566Z, 3071
5, -22.930725, -43.179085, 2020-03-17T22:19:10.572Z, 1689
6, -22.931084, -43.179314, 2020-03-17T22:20:19.584Z, 1469
7, -22.931461, -43.179459, 2020-03-17T22:21:30.592Z, 1291
8, -22.932478, -43.182209, 2020-03-17T22:22:40.606Z, 2981
9, -22.932751, -43.183285, 2020-03-17T22:23:15.616Z, 1402
10, -22.93276, -43.183285, 2020-03-17T22:23:49.619Z, 2368
