attach,MTBTYBWUFC9ZLONDXYCJJIBOFQDGF9NOCIFWBTWNENYKZPCUQXANJHUZZVQUSFPRFZDAAUPDVEGR9BSNX
1570290430353,1570290433488,1570290435163,0,https://nodes.thetangle.org:443,4810
1570290501292,1570290505384,1570290505846,1,https://nodes.thetangle.org:443,4746
1570290536723,1570290538323,1570290540183,2,https://nodes.thetangle.org:443,4425
1570290607876,1570290612317,1570290613214,3,https://nodes.thetangle.org:443,4654
1570290679074,1570290686754,1570290692766,4,https://nodes.thetangle.org:443,6914
1570290714918,1570290721507,1570290726640,5,https://nodes.thetangle.org:443,8116
1570290785280,1570290787310,1570290788970,6,https://nodes.thetangle.org:443,7010
1570290857700,1570290860337,1570290860729,7,https://nodes.thetangle.org:443,6015
1570290928940,1570290934750,1570290936191,8,https://nodes.thetangle.org:443,6324
1570290964936,1570290965705,1570290966217,9,https://nodes.thetangle.org:443,5064
1570290999337,1570291010262,1570291016451,10,https://nodes.thetangle.org:443,8077
1570291535602,1570291540997,1570291544568,11,https://nodes.thetangle.org:443,8300
1570291571210,1570291589911,1570291591424,12,https://nodes.thetangle.org:443,11279
1570291642821,1570291648535,1570291649461,13,https://nodes.thetangle.org:443,10120
1570291715513,1570291718794,1570291720612,14,https://nodes.thetangle.org:443,8865
1570291787111,1570291826072,1570291835377,15,https://nodes.thetangle.org:443,18716
1570291823593,1570291831585,1570291836590,16,http://node05.iotatoken.nl:14265,12997
1570291895048,1570291922338,1570291925731,17,http://node05.iotatoken.nl:14265,17419
1570291966859,1570291991968,1570291998039,18,http://node05.iotatoken.nl:14265,20860
1570292002865,1570292043090,1570292044330,19,http://node05.iotatoken.nl:14265,26012
1570292075521,1570292100667,1570292101665,20,http://node05.iotatoken.nl:14265,26045
1570292148020,1570292198351,1570292200870,21,http://node05.iotatoken.nl:14265,32747
1570292256299,1570292258540,1570292259690,23,https://nodes.thetangle.org:443,14885
1570292220499,1570292278789,1570292280364,22,http://node05.iotatoken.nl:14265,39527
1570292329462,1570292340878,1570292345934,24,https://nodes.thetangle.org:443,15282
1570292401465,1570292417240,1570292419841,25,https://nodes.thetangle.org:443,16056
1570292437460,1570292439854,1570292442020,26,https://nodes.thetangle.org:443,13182
1570292509831,1570292513878,1570292514548,27,https://nodes.thetangle.org:443,11066
1570292582485,1570292588847,1570292591597,28,https://nodes.thetangle.org:443,10578
1570292762395,1570292780881,1570292782437,29,https://nodes.thetangle.org:443,12944
1570292834639,1570292846272,1570292848098,30,https://nodes.thetangle.org:443,13073
1570292870639,1570292880715,1570292893033,31,https://nodes.thetangle.org:443,15404
1570292942466,1570292945567,1570292945977,32,https://nodes.thetangle.org:443,12431
1570293014445,1570293016964,1570293017782,33,https://nodes.thetangle.org:443,10158
1570293050764,1570293053075,1570293053468,34,https://nodes.thetangle.org:443,8295
1570293086965,1570293088203,1570293088941,35,https://nodes.thetangle.org:443,6716
1570293638141,1570293645700,1570293649452,36,https://nodes.thetangle.org:443,7865
1570293674535,1570293691731,1570293697856,37,https://nodes.thetangle.org:443,11729
1570293746043,1570293758387,1570293765944,38,https://nodes.thetangle.org:443,13772
1570293817447,1570293829368,1570293846369,39,https://nodes.thetangle.org:443,17560
1570293853043,1570293856488,1570293859797,40,https://nodes.thetangle.org:443,14859
1570293925085,1570293934627,1570293935809,41,https://nodes.thetangle.org:443,13826
1570293997144,1570294004499,1570294009960,42,https://nodes.thetangle.org:443,13574
1570294068558,1570294072528,1570294077282,43,https://nodes.thetangle.org:443,12362
