attach,http://node05.iotatoken.nl:14265 score: 57.26187205287389 scoreNorm: 0.4941911062470217
3624,0
10955,1
3331,2
3279,3
10625,4
1709,5
8057,6
7488,7
4760,8
5914,9
3435,10
8024,11
8009,12
6422,13
6970,14
13169,15
13065,16
5842,17
13224,18
8734,19
15197,20
6606,21
2357,22
17802,23
4042,24
8318,25
5967,26
9185,27
3730,28
6147,29
6040,30
7307,31
3025,32
441,33
8875,34
5355,35
4593,36
7504,37
3914,38
4170,39
6052,40
6119,41
3606,42
3557,43
2755,44
