attach,http://node01.iotatoken.nl:14265 score: 57.27056318010602 scoreNorm: 0.49426611388521796
6793,0
11964,1
3486,2
908,3
1553,4
4911,5
4456,6
1882,7
6533,8
8733,9
7142,10
2568,11
10385,12
11622,13
2212,14
1634,15
9537,16
10126,17
6672,18
4104,19
2870,20
6990,21
12443,22
3114,23
5227,24
4005,25
2435,26
3698,27
5476,28
8828,29
19413,30
10876,31
2710,32
13259,33
17337,34
13965,35
2491,36
7163,37
7429,38
13231,39
4283,40
8683,41
3400,42
10992,43
3125,44
