attach,http://node06.iotatoken.nl:14265 score: 60.087034188406804 scoreNorm: 0.5185732989877171
18952,0
10530,1
5407,2
6609,3
16917,4
2433,5
12374,6
48608,7
42984,8
11682,9
19926,10
28408,11
7665,12
11239,13
23868,14
5839,15
1784,16
9280,17
10530,18
3192,19
10695,20
12069,21
4299,22
14503,23
11913,24
5964,25
15296,26
11599,27
18865,28
2195,29
9311,30
2864,31
12052,32
7027,33
18765,34
2686,35
5886,36
3987,37
5974,38
18079,39
9462,40
4753,41
15613,42
12160,43
51238,44
