id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-07T22:47:29.675Z, 2833
1, -22.96034, -43.204342, 2020-03-07T22:48:29.721Z, 4392
2, -22.95949, -43.201069, 2020-03-07T22:49:29.769Z, 2398
3, -22.957621, -43.199081, 2020-03-07T22:50:29.801Z, 1501
4, -22.95569, -43.196388, 2020-03-07T22:51:29.818Z, 7729
5, -22.95536, -43.195789, 2020-03-07T22:52:29.835Z, 3154
6, -22.95443, -43.19286, 2020-03-07T22:53:29.852Z, 6488
7, -22.95307, -43.188931, 2020-03-07T22:54:59.879Z, 691
8, -22.952959, -43.188622, 2020-03-07T22:55:29.894Z, 1493
9, -22.95188, -43.185631, 2020-03-07T22:56:29.917Z, 1025
10, -22.951389, -43.18454, 2020-03-07T22:57:29.934Z, 5417
11, -22.950991, -43.183281, 2020-03-07T22:58:29.955Z, 6093
12, -22.94981, -43.181419, 2020-03-07T22:59:29.964Z, 4166
13, -22.947599, -43.182129, 2020-03-07T23:00:29.981Z, 5737
14, -22.943529, -43.181141, 2020-03-07T23:01:30.003Z, 1480
