attach,http://167.86.119.89:14265 score: 24.015988486700337 scoreNorm: 0.28028921673939194
32050,0
11439,1
25153,2
11229,3
34205,4
9980,5
22471,6
24134,7
4838,8
26730,9
50858,10
7069,11
14916,12
29305,13
9505,14
11035,15
32021,16
11975,17
19893,18
37726,19
7844,20
39007,21
21964,22
9354,23
12103,24
6730,25
16673,26
6573,27
26753,28
11450,29
2294,30
12917,31
10132,32
11872,33
20177,34
21755,35
24734,36
7774,37
14471,38
21672,39
16141,40
30119,41
23024,42
14484,43
