attach,http://195.201.114.197:14265 score: 3.843382280962014 scoreNorm: 0.039727197170107545
4629,0
22180,1
13597,2
54939,3
57977,4
81500,5
67043,6
95223,7
61629,8
64910,9
85083,10
27070,11
99222,12
40216,13
44734,14
14132,15
39395,16
54523,17
46416,18
41390,19
-1,20
110127,21
35235,23
102050,22
17547,24
12816,25
27706,26
14541,27
47887,28
13789,29
14541,30
20753,31
9722,32
47650,33
73828,34
115246,35
11915,36
35182,37
17343,38
29532,39
71279,40
68272,41
25427,42
35070,43
