attach,http://207.180.252.59:14265 score: 38.4220218874591 scoreNorm: 0.2938273377345359
13021,0
21662,1
18587,2
19312,3
10843,4
11511,5
24534,6
10955,7
4432,8
15222,9
9656,10
10232,11
9415,12
10633,13
6587,14
36175,15
26939,16
3472,17
21300,18
4181,19
15418,20
26710,21
13707,22
12934,23
9091,24
7996,25
12550,26
8763,27
49916,28
15245,29
11342,30
28844,31
29884,32
12441,33
6181,34
16339,35
12418,36
9408,37
11699,38
31256,39
5211,40
4597,41
21610,42
14423,43
7418,44
