attach,http://node05.iotatoken.nl:14265 score: 55.911803623744426 scoreNorm: 0.42757813357196633
5487,0
11260,1
13750,2
1269,3
7377,4
3858,5
1552,6
6742,7
3875,8
2746,9
13401,10
11104,11
15596,12
24012,13
11122,14
7079,15
12549,16
4935,17
7098,18
5854,19
4791,20
11927,21
2902,22
22012,23
5320,24
1333,25
6923,26
2298,27
3538,28
21495,29
18179,30
1120,31
7732,32
7995,33
12624,34
4446,35
4916,36
9347,37
3331,38
5906,39
5449,40
2974,41
2286,42
6408,43
