attach,http://185.244.195.45:14265 score: 42.877027602358304 scoreNorm: 0.3278964055372439
6990,0
33262,1
14379,2
7887,3
47647,4
34455,5
11127,6
7367,7
2766,8
11531,9
20545,10
7251,11
40962,12
20445,13
41578,14
35150,15
70299,16
39931,17
43112,18
62607,19
26233,20
46686,21
49756,22
41837,23
16561,24
17618,25
11765,26
60375,27
19105,28
44665,29
1434,30
12990,31
7339,32
10975,33
11451,34
33870,35
6785,36
6707,37
13042,38
8736,39
14775,40
37080,41
3940,42
13819,43
11716,44
