attach,http://node06.iotatoken.nl:14265 score: 60.682174490792406 scoreNorm: 0.44806474397519885
18806,0
21333,1
31140,2
28056,3
30979,4
8408,5
23570,6
9481,7
6128,8
7712,9
7731,10
26358,11
7879,12
7614,13
13259,14
3236,15
9834,16
16609,17
6222,18
16638,19
11088,20
14277,21
15985,22
11470,23
13455,24
8585,25
13054,26
5527,27
7192,28
10820,29
10923,30
21293,31
18995,32
5694,33
12390,34
6884,35
20096,36
6286,37
4052,38
13552,39
18732,40
8504,41
17617,42
9928,43
22081,44
