attach,http://207.180.202.219:14265 score: 58.203134955709416 scoreNorm: 0.25314030863132353
1570883256165,1570883261746,1570883261841,1570883290585,0
1570883266549,1570883267592,1570883267692,1570883297350,1
1570883376587,1570883377732,1570883377829,1570883518541,2
1570883416642,1570883418537,1570883418613,1570883536670,3
1570883616720,1570883617614,-1,-1,4
1570883676749,1570883677355,-1,-1,5
1570883736779,1570883740627,1570883740727,1570883957257,6
1570883796827,1570883798972,1570883799061,1570883971502,7
1570883806836,1570883807696,1570883807807,1570884024478,8
1570884037055,1570884040190,1570884040288,1570884157381,9
1570884097072,1570884100522,1570884100595,1570884245895,10
1570884157091,1570884158042,1570884158118,1570884331173,11
1570884207114,1570884208857,1570884208929,1570884396689,12
1570884277291,1570884278019,1570884278105,1570884413272,13
1570884327308,1570884337975,1570884338071,1570884449136,14
1570884447595,1570884449006,1570884449086,1570884481056,15
1570884518741,1570884519738,1570884519797,1570885184864,16
1570884568814,1570884570260,1570884570376,1570885385376,17
1570884638955,1570884640755,1570884640845,1570885479590,18
1570884698974,1570884699605,-1,-1,19
1570884759007,1570884759763,1570884759835,1570885583317,20
1570884819258,1570884819778,1570884819853,1570885627948,21
1570884879283,1570884883808,1570884883860,1570885660929,22
1570884939299,1570884942675,1570884942757,1570885682174,23
1570884999495,1570885000277,1570885000359,1570885706698,24
1570885059546,1570885061695,1570885061774,1570885728387,25
1570885119563,1570885122085,1570885122171,1570885784488,26
1570885179623,1570885182469,1570885182551,1570885799741,27
1570885229667,1570885231970,1570885232050,1570885844814,28
1570885279686,1570885280572,1570885280644,1570885863512,29
1570885420099,1570885421126,1570885421209,1570885914405,30
1570885480252,1570885483180,1570885483280,1570885937821,31
1570885530271,1570885533408,1570885533481,1570885978223,32
1570885590294,1570885591987,1570885592063,1570885987343,33
1570885610459,1570885612963,1570885613026,1570886044754,34
1570885780755,1570885781633,1570885781711,1570886301216,35
1570885831082,1570885833469,1570885833542,1570886363909,36
1570885891116,1570885891987,1570885892075,1570886428715,37
1570885951194,1570885952650,1570885952720,1570886479502,38
1570886011302,1570886011935,1570886012014,1570886514066,39
1570886073147,1570886073924,1570886074009,1570886546396,40
1570886133154,1570886133893,1570886133973,1570886586603,41
1570886192170,1570886193710,1570886193787,1570886588890,42
1570886253191,1570886255390,1570886255462,1570886608635,43
1570886303206,1570886305443,1570886305540,1570886652542,44
