attach,http://173.249.43.185:14265 score: 40.751189229966485 scoreNorm: 0.3069518414927084
-1,0
-1,1
-1,2
-1,3
-1,5
-1,4
33101,6
33241,7
17346,8
-1,9
95655,10
59358,11
76485,13
165016,12
54787,14
43867,15
74178,16
117868,17
61890,18
72058,19
51201,20
30165,21
36681,22
50964,23
36284,24
58945,25
37291,26
55266,27
104294,28
66826,29
26758,30
36722,31
72407,32
20298,33
-1,34
-1,35
-1,36
182716,37
-1,38
-1,39
-1,40
134188,41
-1,42
-1,43
113211,44
