attach,http://207.180.252.59:14265 score: 52.67155518408117 scoreNorm: 0.44541937825685507
3285,0
17611,1
11198,2
3355,3
7728,4
5526,5
9567,6
8004,7
16026,8
19997,9
8540,10
4176,11
57227,12
9186,13
25379,14
5482,15
20809,16
33166,17
27500,18
14902,19
16567,20
8511,21
12898,22
17050,23
32719,24
13817,25
26197,26
13090,27
20225,28
11366,29
3118,30
10936,31
19188,32
6521,34
55886,33
19157,35
15809,36
14325,37
31728,38
10244,39
35222,40
12707,41
45191,42
16291,43
33253,44
