attach,http://node06.iotatoken.nl:14265 score: 57.581224208286834 scoreNorm: 0.4869382154464119
5757,0
2375,1
17519,2
11709,3
17376,4
22255,5
10276,6
10509,7
13265,8
15906,9
8309,10
9211,11
3394,12
18611,13
13449,14
30211,15
6403,16
2661,17
21739,18
5722,19
10054,20
18425,21
12732,22
6012,23
11497,24
15413,25
16682,26
11397,27
2416,28
29307,29
11451,30
32960,31
10657,32
6756,33
6773,34
5748,35
17042,36
6338,37
9960,38
5223,39
5822,40
2246,41
45965,42
10880,43
26014,44
