id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-08T18:39:55.866Z, 3554
1, -22.96034, -43.204342, 2020-03-08T18:40:55.908Z, 2511
2, -22.95949, -43.201069, 2020-03-08T18:41:55.923Z, 3677
3, -22.957621, -43.199081, 2020-03-08T18:42:55.964Z, 3395
4, -22.95569, -43.196388, 2020-03-08T18:43:55.989Z, 2279
5, -22.95536, -43.195789, 2020-03-08T18:44:56.010Z, 4203
6, -22.95443, -43.19286, 2020-03-08T18:45:56.025Z, 2392
7, -22.95307, -43.188931, 2020-03-08T18:47:26.111Z, 2942
8, -22.952959, -43.188622, 2020-03-08T18:47:56.146Z, 9631
9, -22.95188, -43.185631, 2020-03-08T18:48:56.222Z, 2653
10, -22.951389, -43.18454, 2020-03-08T18:49:56.255Z, 1997
11, -22.950991, -43.183281, 2020-03-08T18:50:56.270Z, 3109
12, -22.94981, -43.181419, 2020-03-08T18:51:56.290Z, 3652
13, -22.947599, -43.182129, 2020-03-08T18:52:56.330Z, 2959
14, -22.943529, -43.181141, 2020-03-08T18:53:56.357Z, 1056
