attach,http://node02.iotatoken.nl:14265 score: 75.05560860770089 scoreNorm: 0.7807494040028111
14414,0
7105,1
5440,2
22117,3
13879,4
11167,5
7861,6
21037,7
5553,8
11722,9
6158,10
15395,11
23860,12
15417,13
15379,14
12491,15
17718,16
4864,17
11333,18
11061,19
23718,20
9854,21
14430,22
2767,23
17440,24
9961,25
8368,26
11413,27
9536,28
10297,29
8120,30
32352,31
8581,32
11340,33
12146,34
17119,35
38057,36
13182,37
8952,38
13106,39
4876,40
13017,41
12735,42
4249,43
