attach,http://5.189.141.225:14265 score: 91.91805588912965 scoreNorm: 0.397839156868015
38084,64111,1
99729,134596,0
36411,216367,2
19671,496301,3
517694,133414,4
318266,451769,5
257613,535777,6
136372,926103,7
76116,946906,8
300904,884751,9
268877,972109,10
188756,1171232,11
98325,1293489,12
