attach,http://85.214.106.245:14265 score: 24.494967721402645 scoreNorm: 0.14185294268554133 TKYVDP9DRDBTIAYT9TEZKVIHHWOTQLOEBHQSOUSDQQGCNIVZNPWSPDOFFBPLBZPTTPWVMUHKVCRFAHPDW
1571598175858,1571598178416,1571598186787,0
1571598342952,1571598343076,1571598360884,1
1571598387458,1571598387643,1571598402857,2
1571598811875,1571598816620,1571598841679,3
1571598832366,1571598841730,1571598849953,4
1571598872924,1571598873094,1571598880919,5
1571599218585,1571599220677,1571599259984,6
1571599282886,1571599285661,1571599300879,7
1571599369642,1571599369770,1571599378187,8
1571599409898,1571599424717,1571599431676,9
1571599477287,1571599477569,1571599484803,10
1571599562493,1571599562815,1571599576464,11
1571599618173,1571599618513,1571599635409,12
1571599658540,1571599658654,1571599672872,13
1571599744779,1571599746088,1571599752443,14
1571599810326,1571599817745,1571599855634,15
1571599875491,1571599878385,1571599905815,16
1571599917702,1571599917832,1571599932667,17
1571600004169,1571600007164,1571600054134,18
1571600069528,1571600073637,1571600100129,19
1571600133836,1571600147234,1571600156812,20
1571600198668,1571600208023,1571600229541,21
1571600263375,1571600269429,1571600276831,22
1571600327605,1571600330650,1571600337871,23
1571600370901,1571600371050,1571600384954,24
1571600413689,1571600424461,1571600442437,25
1571600657168,1571600659501,1571600665235,26
1571600721182,1571600729236,1571600742366,27
1571600873812,1571600873975,1571600889258,28
1571600961028,1571600965251,1571600974913,29
1571601035800,1571601038704,1571601048368,30
1571601099495,1571601099648,1571601106872,31
1571601142289,1571601143066,1571601149528,32
1571601226404,1571601235632,1571601245825,33
1571601290139,1571601290447,1571601305997,34
1571601336045,1571601336718,1571601339674,35
1571601411856,1571601412045,1571601415556,36
1571601483562,1571601483845,1571601494385,37
1571601515126,1571601515907,1571601528127,38
1571601559838,1571601567998,1571601587990,39
1571601664781,1571601665156,1571601676238,40
1571601695666,1571601695801,1571601701532,41
1571601803323,1571601803463,1571601814185,42
1571601845279,1571601845601,1571601857991,43
1571601928921,1571601929213,1571601936567,44
