attach,http://207.180.202.219:14265 score: 53.04223300700441 scoreNorm: 0.37705913315363293
42813,0
94878,1
60727,3
-1,2
-1,5
-1,4
-1,7
-1,6
-1,8
-1,9
-1,10
92222,11
35823,13
-1,12
66300,15
-1,14
-1,17
-1,16
-1,19
-1,18
-1,20
-1,22
-1,21
-1,23
-1,25
-1,24
-1,26
-1,28
-1,27
-1,29
-1,31
-1,30
-1,32
-1,35
-1,34
-1,33
36324,36
127659,37
125165,38
86792,39
-1,40
-1,41
158602,42
-1,43
