attach,http://207.180.252.59:14265 score: 52.10981843093876 scoreNorm: 0.37043091612995105
11400,0
15212,1
1730,2
9779,3
6061,4
10794,5
14802,6
13365,7
27883,8
17414,9
18763,10
19099,11
19164,12
14028,13
35461,14
5351,15
7629,16
7569,17
48091,18
40638,19
17706,20
6369,21
13479,22
12837,23
28082,24
18424,25
3839,26
4710,27
9275,28
5424,29
20693,30
11144,31
1701,32
21524,33
5637,34
24702,35
28784,36
8483,37
11363,38
39140,39
14157,40
7849,41
15105,42
16412,43
8571,44
