attach,http://116.202.20.58:14265 score: 10.933371360085227 scoreNorm: 0.09857006670013153
24257,0
2444,1
10238,2
8855,3
19232,4
6327,5
6378,6
23820,7
13398,8
23009,9
6684,10
7664,11
7456,12
8810,13
24165,14
15211,15
6065,16
7791,17
6504,18
8563,19
10078,20
9224,21
7817,22
5865,23
13275,24
11212,25
9447,26
13491,27
7775,28
6821,29
2777,30
7137,31
4927,32
12758,33
14466,34
13966,35
5907,36
11518,37
11885,38
16557,39
5369,40
7394,41
21264,42
