attach,http://node02.iotatoken.nl:14265 score: 28.31657142857143 scoreNorm: 0.19207103933988243 POGIMFXCIQZZSJGJTGKXBIGJHOACCMRLFHGHZHMZPOPKLQOZMUWREKJICLRNPMTDJIFAJUVHUTJRNYQDR
1571945449556,1571945449769,1571945458779,0
1571945485148,1571945489548,1571945512259,1
1571945631042,1571945632952,1571945690188,2
1571945667140,1571945690885,1571945731185,3
1571945739774,1571945752151,1571945827522,4
1571945884818,1571945943830,1571945994440,5
1571945921900,1571945942885,1571946039026,6
1571946464735,1571946471071,1571946555609,7
1571946466184,1571946470912,1571946559416,8
1571946835786,1571946914804,1571947296267,11
1571946717185,1571946758133,1571947072576,9
1571946955320,1571947166035,1571947351191,13
1571946918011,1571947166121,1571947348137,12
1571946754259,1571947165372,1571947452916,10
1571947031193,1571947463385,1571947604387,14
1571947077196,1571947453669,1571947638934,15
1571948052158,-1,-1,30
1571947151654,1571947453286,1571947715721,16
1571947477909,1571947542755,1571947784135,21
1571947227398,1571947535123,1571947843132,17
1571947304219,1571947525619,1571947887069,18
1571947340362,1571947484739,1571947930665,19
1571947596993,1571947751574,1571947940110,23
1571947428093,1571947750244,1571948068681,20
1571947559991,1571947752035,1571948178943,22
1571947879695,1571948131211,1571948228287,27
1571947633676,1571948091841,1571948312285,24
1571947725005,1571948079494,1571948398631,25
1571947799109,1571948132074,1571948496769,26
1571948007791,1571948435318,1571948589391,29
1571947940108,1571948435567,1571948599039,28
1571948138314,1571948479300,1571948735794,31
1571948174979,1571948460824,1571948789678,32
1571948329759,1571948659180,1571948882872,34
1571948387344,1571948658750,1571948931588,35
1571948511010,1571948726834,1571949033667,37
1571948256243,1571948702635,1571949079863,33
1571948584409,1571948975973,1571949171412,38
1571948660750,1571948870310,1571949231589,40
1571948457663,1571948850251,1571949311278,36
1571948645289,1571948974264,1571949426614,39
1571949026049,1571949320745,1571949472674,42
1571949083517,1571949311690,1571949497045,43
1571948961546,1571949210605,1571949640653,41
1571949141135,1571949641155,1571949872167,44
