attach,https://trinity.iota-tangle.io:14265 score: 91.67341442406178 scoreNorm: 0.38639332046101277
329,1369,0
1605,2641,1
626,1955,2
439,2093,3
773,1668,4
731,3078,5
828,2778,6
679,3339,7
1976,535,8
564,632,9
465,1733,10
1186,2391,11
498,2485,12
390,1240,13
395,2027,14
2381,3821,15
574,1354,16
585,501,17
546,1057,18
338,1861,19
577,3349,20
4645,1689,21
802,1169,22
890,4040,23
527,1041,24
758,3196,25
462,1439,26
668,1500,27
488,5997,28
637,6987,29
501,1440,30
1144,230,31
912,858,32
772,709,33
803,458,34
1098,1691,35
477,761,36
1278,1537,37
578,3267,38
398,1032,39
494,890,40
549,6726,41
1011,915,42
736,2968,43
279,2942,44
