attach,http://node05.iotatoken.nl:14265 score: 59.31705055454799 scoreNorm: 0.2404678108167235
10720,0
2879,1
3897,2
14474,3
2421,4
5743,5
1356,6
9846,7
1727,8
3941,9
8523,10
1114,11
4068,12
4848,13
5022,14
9039,15
14458,16
4497,17
9672,18
15709,19
4541,20
3797,21
6270,22
2207,23
5149,24
11000,25
6120,26
2331,27
3256,28
9627,29
6812,30
4232,31
2139,32
10824,33
19093,34
939,35
12588,36
8218,37
3500,38
1666,39
5891,40
1644,41
9276,42
