attach,http://node01.iotatoken.nl:14265 score: 59.86205027553013 scoreNorm: 0.2426772074164378
6083,0
2529,1
3015,2
12245,3
2936,4
5192,5
6616,6
3185,7
20726,8
2847,9
9056,10
4589,11
10978,12
1527,13
2852,14
25275,15
7076,16
8654,17
2785,18
10951,19
7144,20
5872,21
13781,22
8586,23
8344,24
2935,25
1714,26
9547,27
5081,28
9760,29
9228,30
9440,31
5209,32
11143,33
7662,34
7888,35
11750,36
901,37
12533,38
3390,39
2636,40
12759,41
4101,42
3983,43
3542,44
