attach,http://node04.iotatoken.nl:14265 score: 40.228056956631654 scoreNorm: 0.16308216102005735
10494,0
10351,1
5161,2
2176,3
6426,4
5151,5
29524,6
15026,7
6973,8
13157,9
8998,10
6388,11
8323,12
13067,13
2633,14
10775,15
11866,16
10128,17
10792,18
6233,19
10716,20
5656,21
11060,22
9210,23
5473,24
19188,25
10835,26
5828,27
5109,28
10200,29
16241,30
7985,31
6737,32
3665,33
9745,34
15743,35
12530,36
8563,37
8817,38
4891,39
12796,40
17323,41
7218,42
5763,43
10193,44
