id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-18T22:32:29.061Z, 2090
1, -22.924776, -43.179428, 2020-03-18T22:33:39.065Z, 2271
2, -22.925875, -43.179329, 2020-03-18T22:34:14.071Z, 2321
3, -22.928761, -43.179279, 2020-03-18T22:35:24.082Z, 1796
4, -22.930351, -43.178955, 2020-03-18T22:36:34.091Z, 3417
5, -22.930725, -43.179085, 2020-03-18T22:37:09.099Z, 1598
6, -22.931084, -43.179314, 2020-03-18T22:38:18.110Z, 1407
7, -22.931461, -43.179459, 2020-03-18T22:39:29.121Z, 313
8, -22.932478, -43.182209, 2020-03-18T22:40:39.128Z, 1524
9, -22.932751, -43.183285, 2020-03-18T22:41:14.134Z, 2357
10, -22.93276, -43.183285, 2020-03-18T22:41:48.136Z, 3322
