id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-19T08:05:23.027Z, 1181
1, -22.96034, -43.204342, 2020-03-19T08:06:23.032Z, 3396
2, -22.95949, -43.201069, 2020-03-19T08:07:23.040Z, 2674
3, -22.957621, -43.199081, 2020-03-19T08:08:23.048Z, 1779
4, -22.95569, -43.196388, 2020-03-19T08:09:23.054Z, 1678
5, -22.95536, -43.195789, 2020-03-19T08:10:23.061Z, 1386
6, -22.95443, -43.19286, 2020-03-19T08:11:23.072Z, 2448
7, -22.95307, -43.188931, 2020-03-19T08:12:53.086Z, 1641
8, -22.952959, -43.188622, 2020-03-19T08:13:23.090Z, 2629
9, -22.95188, -43.185631, 2020-03-19T08:14:23.102Z, 1515
10, -22.951389, -43.18454, 2020-03-19T08:15:23.107Z, 347
11, -22.950991, -43.183281, 2020-03-19T08:16:23.112Z, 1389
12, -22.94981, -43.181419, 2020-03-19T08:17:23.116Z, 1191
13, -22.947599, -43.182129, 2020-03-19T08:18:23.122Z, 1940
14, -22.943529, -43.181141, 2020-03-19T08:19:23.130Z, 2321
