id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-19T08:04:57.025Z, 1894
1, -22.924776, -43.179428, 2020-03-19T08:06:07.028Z, 2508
2, -22.925875, -43.179329, 2020-03-19T08:06:42.037Z, 2803
3, -22.928761, -43.179279, 2020-03-19T08:07:52.045Z, 3060
4, -22.930351, -43.178955, 2020-03-19T08:09:02.051Z, 1511
5, -22.930725, -43.179085, 2020-03-19T08:09:37.055Z, 1413
6, -22.931084, -43.179314, 2020-03-19T08:10:46.065Z, 1472
7, -22.931461, -43.179459, 2020-03-19T08:11:57.074Z, 1295
8, -22.932478, -43.182209, 2020-03-19T08:13:07.087Z, 1882
9, -22.932751, -43.183285, 2020-03-19T08:13:42.095Z, 7796
10, -22.93276, -43.183285, 2020-03-19T08:14:16.100Z, 2663
