attach,http://144.76.186.185:14265 score: 21.641687100486028 scoreNorm: 0.1967576369439805
6774,0
23292,1
4747,2
16634,3
8690,4
5574,5
31736,6
10220,7
33444,8
23745,9
4695,10
6928,11
8167,12
6187,13
25525,14
5480,15
4881,16
19641,17
3714,18
12607,19
12451,20
8874,21
16617,22
5525,23
13720,24
3866,25
6467,26
5590,27
23573,28
8335,29
20016,30
29282,31
7922,32
34540,33
24946,34
48398,35
13371,36
20304,37
4571,38
3703,39
5948,40
5084,41
18560,42
25024,43
22537,44
