attach,http://node06.iotatoken.nl:14265 score: 45.650256173270094 scoreNorm: 0.19854463072468914
1570883009924,1570883042618,1570883042660,1570883056562,1
1570883088947,1570883089271,1570883089312,1570883107917,2
1570883189104,1570883298053,1570883298117,1570883536782,4
1570883249159,1570883297728,1570883297803,1570883536918,5
1570883170003,1570883298381,1570883298444,1570883536940,3
1570883577692,1570884146581,1570884146661,1570884505784,9
1570883608719,1570884456483,1570884456571,1570884505806,10
1570883489667,1570883537776,1570883537815,1570884505827,8
1570883429643,1570883537908,1570883537979,1570884505849,7
1570883309567,1570883537368,1570883537442,1570884505870,6
1570883968005,1570884507698,1570884507777,1570886697162,16
1570883788819,1570884509018,1570884509101,1570886697184,13
1570883668739,1570884506355,1570884506429,1570886697205,11
1570883848863,1570884508102,1570884508165,1570886697226,14
1570884328309,1570884507296,1570884507374,1570886697248,20
1570884028051,1570884508429,1570884508493,1570886697269,17
1570883728771,1570884509172,1570884509256,1570886697290,12
1570883908944,1570884508949,1570884509018,1570886697312,15
1570884088070,1570884508652,1570884508726,1570886697338,18
1570884447372,1570884506772,1570884506848,1570886697359,21
1570884268244,1570884508227,1570884508267,1570886697381,19
1570884508728,1570885194785,1570885194881,1570886697402,22
1570884568759,1570886698018,1570886698099,1570888560857,23
1570885468247,1570886702858,-1,-1,33
1570885587291,1570886699638,1570886699724,1570888561453,34
1570884868277,1570886705075,1570886705154,1570888562335,28
1570884812255,1570886705952,1570886706032,1570888562356,27
1570885647472,1570886702623,1570886702700,1570888562377,35
1570886249188,1570886701753,1570886701830,1570888562398,42
1570885107561,1570886704674,1570886704757,1570888562420,30
1570885348064,1570886700161,1570886700236,1570888562441,31
1570886318339,1570886702084,1570886702157,1570888562463,43
1570886368363,1570886700946,1570886701013,1570888562527,44
1570885887104,1570886698527,1570886698601,1570888562548,37
1570886189167,1570886703689,1570886703768,1570888562570,41
1570884688971,1570886705534,1570886705601,1570888562656,25
1570884748003,1570886706829,1570886706905,1570888562678,26
1570886007288,1570886704188,1570886704274,1570888562700,39
1570885048543,1570886700632,1570886700710,1570888562721,29
1570886068078,1570886698773,1570886698854,1570888562743,40
1570885408093,1570886703150,1570886703222,1570888562764,32
1570885947191,1570886699169,1570886699253,1570888562788,38
1570884628847,1570886706382,1570886706484,1570888562812,24
1570885707657,1570886702322,1570886702415,1570888562838,36
