attach,http://node06.iotatoken.nl:14265 score: 58.18597990199498 scoreNorm: 0.6122710521272243
8181,0
13099,1
7368,2
12994,3
16546,4
12124,5
10845,6
4245,7
7386,8
8339,9
15410,10
5401,11
5853,12
23783,13
17413,14
6193,15
26389,16
7496,17
9196,18
6683,19
4730,20
23098,21
5793,22
16703,23
11029,24
8437,25
13734,26
27480,27
5645,28
10563,29
15282,30
8547,31
5434,32
5237,33
3071,34
9112,35
15683,36
13720,37
10114,38
44501,39
23651,40
18067,41
4675,42
35713,43
36945,44
