id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-18T14:46:15.766Z, 2343
1, -22.96034, -43.204342, 2020-03-18T14:47:15.776Z, 2242
2, -22.95949, -43.201069, 2020-03-18T14:48:15.785Z, 2398
3, -22.957621, -43.199081, 2020-03-18T14:49:15.798Z, 1569
4, -22.95569, -43.196388, 2020-03-18T14:50:15.811Z, 1328
5, -22.95536, -43.195789, 2020-03-18T14:51:15.825Z, 1164
6, -22.95443, -43.19286, 2020-03-18T14:52:15.838Z, 1992
7, -22.95307, -43.188931, 2020-03-18T14:53:45.854Z, 2083
8, -22.952959, -43.188622, 2020-03-18T14:54:15.861Z, 3211
9, -22.95188, -43.185631, 2020-03-18T14:55:15.876Z, 1790
10, -22.951389, -43.18454, 2020-03-18T14:56:15.886Z, 1655
11, -22.950991, -43.183281, 2020-03-18T14:57:15.892Z, 1045
12, -22.94981, -43.181419, 2020-03-18T14:58:15.901Z, 1454
13, -22.947599, -43.182129, 2020-03-18T14:59:15.912Z, 1406
14, -22.943529, -43.181141, 2020-03-18T15:00:15.922Z, 1363
