attach,http://89.163.242.213:14265 score: 72.25013494194877 scoreNorm: 0.6915038678971778
1934,0
15871,1
3719,2
5255,3
2165,4
1592,5
11057,6
5087,7
7615,8
14033,9
5711,10
10834,11
7956,12
25204,13
17940,14
6392,15
2214,16
16025,17
2641,18
22082,19
2032,20
17396,21
11030,23
53687,22
3871,24
15656,25
8458,26
33620,27
6914,28
1390,29
4013,30
3205,31
1831,32
5184,33
1683,34
2024,35
1951,36
4136,37
3349,38
9650,39
10268,40
29338,41
2269,42
11776,43
28811,44
