id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-16T14:38:42.452Z, 2374
1, -22.894, -43.2578, 2020-03-16T14:39:42.463Z, 2371
2, -22.8949, -43.2624, 2020-03-16T14:41:01.468Z, 2305
3, -22.8967, -43.2632, 2020-03-16T14:42:22.482Z, 995
4, -22.899, -43.2636, 2020-03-16T14:42:41.490Z, 2467
5, -22.9007, -43.2666, 2020-03-16T14:43:41.495Z, 1608
6, -22.9018, -43.2692, 2020-03-16T14:44:41.511Z, 2242
7, -22.897, -43.2722, 2020-03-16T14:46:41.530Z, 899
8, -22.8964, -43.2726, 2020-03-16T14:47:41.540Z, 2961
9, -22.8926, -43.2767, 2020-03-16T14:49:09.551Z, 1900
10, -22.8921, -43.2775, 2020-03-16T14:49:40.554Z, 2099
11, -22.892, -43.2794, 2020-03-16T14:50:40.558Z, 2423
12, -22.8919, -43.2804, 2020-03-16T14:51:40.565Z, 1618
13, -22.8919, -43.2818, 2020-03-16T14:52:40.574Z, 1534
