attach,BZSLCGLVIBAVG9IGBMCYBWI9YDTVOUAJZPXJEQMXZLEWZVXQLDEJYLFACBRTJ9TLFJDRSNIXRLDATBZDJ
1570290456560,-1,-1,0,https://mama.iota.family:14267,-1
1570290517650,1570290529824,1570290544702,1,http://174.141.204.79:14265,27052
1570290578269,1570290602002,1570290612160,2,http://174.141.204.79:14265,28762
1570290639475,1570290649061,1570290667567,3,http://174.141.204.79:14265,28595
1570290700704,1570290711491,1570290714626,4,http://174.141.204.79:14265,24927
1570290761882,1570290777122,1570290778924,5,http://174.141.204.79:14265,22956
1570290823302,1570290837031,1570290841574,6,http://174.141.204.79:14265,21785
1570290914740,1570290919098,1570290920347,7,http://174.141.204.79:14265,17741
1570290945338,1570290997252,1570291001995,8,http://174.141.204.79:14265,27470
1570291006541,1570291025890,1570291035036,9,http://174.141.204.79:14265,27727
1570291067397,1570291078970,1570291110188,10,http://174.141.204.79:14265,31493
1570291128010,1570291145385,1570291148788,11,http://174.141.204.79:14265,28815
1570291188632,1570291207411,1570291232293,12,http://174.141.204.79:14265,32527
1570291249446,1570291264555,1570291270567,13,http://174.141.204.79:14265,29676
1570291310641,1570291321535,1570291322399,14,http://174.141.204.79:14265,25197
1570291372057,1570291401082,1570291403280,15,http://174.141.204.79:14265,26704
1570291432877,1570291470762,1570291487646,16,http://174.141.204.79:14265,33721
1570291526190,1570291577111,1570291597765,17,http://174.141.204.79:14265,43185
1570291557149,1570291594936,1570291599894,18,https://node00.gubiota.ch:443,42745
1570291649425,1570291669510,1570291670763,19,https://node00.gubiota.ch:443,37394
1570291679844,1570291689741,1570291691571,20,https://node00.gubiota.ch:443,30978
1570291741711,1570291748074,1570291748445,21,https://node00.gubiota.ch:443,24917
1570291772714,1570291788995,1570291798357,22,https://node00.gubiota.ch:443,25099
1570291896242,1570291912696,1570291928076,23,https://node00.gubiota.ch:443,26783
1570291988265,1570292004168,1570292005735,24,https://node00.gubiota.ch:443,24455
1570292050478,1570292081649,1570292083095,25,https://node00.gubiota.ch:443,26496
1570292112308,1570292116789,1570292117391,26,https://node00.gubiota.ch:443,21143
1570292174421,1570292192849,1570292196224,27,https://node00.gubiota.ch:443,21308
1570292205907,1570292228296,1570292230018,28,https://node00.gubiota.ch:443,22009
1570292298514,1570292306406,1570292314137,29,https://node00.gubiota.ch:443,20413
1570292360861,1570292377948,1570292383712,30,https://node00.gubiota.ch:443,21023
1570292422869,1570292440810,1570292451760,31,https://node00.gubiota.ch:443,22990
1570292485028,1570292491641,1570292530126,32,https://node00.gubiota.ch:443,28517
1570292516424,1570292519810,1570292530795,33,http://174.141.204.79:14265,35982
1570292578285,1570292595156,1570292597624,34,http://174.141.204.79:14265,31822
1570292732205,1570292741328,1570292758587,35,http://174.141.204.79:14265,30462
1570292763591,1570292782820,1570292804969,36,http://174.141.204.79:14265,33191
1570292794017,1570292827949,1570292828817,37,https://node00.gubiota.ch:443,30088
1570292917475,1570292926349,1570292935802,38,https://node00.gubiota.ch:443,27148
1570292987464,1570292999384,1570293003612,39,https://node00.gubiota.ch:443,24398
1570293040851,1570293051449,1570293053009,40,https://node00.gubiota.ch:443,21338
1570293103160,1570293118775,1570293125577,41,https://node00.gubiota.ch:443,21608
1570293165003,1570293200824,1570293203414,42,https://node00.gubiota.ch:443,25809
