attach,YUWUGHWNYLGZEAEEYWQHYNTIZUKHUMJNDGOFXCRIGFYKTZKMANWIAWJPUDNKQGSCLOYDVCD99XFFITYYS
1570290797721,1570290803936,1570290807893,0,http://speedynode.ddns.net:14265,10172
1570290869130,1570290923827,1570290924632,1,http://speedynode.ddns.net:14265,21505
1570290904675,1570290923110,1570290929371,2,https://papa.iota.family:14267,24696
1570290975135,1570290993128,1570290993567,3,https://papa.iota.family:14267,23130
1570291011739,1570291015223,1570291028929,4,https://papa.iota.family:14267,21645
1570291414681,1570291417782,1570291419133,5,https://papa.iota.family:14267,17347
1570291450711,1570291457234,1570291457979,6,https://papa.iota.family:14267,14828
1570291486977,1570291498694,1570291503074,7,https://papa.iota.family:14267,15146
1570291559003,1570291563705,1570291564926,8,https://papa.iota.family:14267,12841
1570291846859,1570291856052,1570291865974,9,https://papa.iota.family:14267,14410
1570291882850,1570291901854,1570291915594,10,https://papa.iota.family:14267,18994
1570291919042,1570291930380,1570291931869,11,https://papa.iota.family:14267,17453
1570292062905,1570292074500,1570292091811,13,http://speedynode.ddns.net:14265,23356
1570292027076,1570292091975,1570292115327,12,https://papa.iota.family:14267,35153
1570292134825,1570292154152,1570292171275,14,http://speedynode.ddns.net:14265,26630
1570292207104,1570292229503,1570292237531,15,http://speedynode.ddns.net:14265,27580
1570292279105,1570292301297,1570292302349,16,http://speedynode.ddns.net:14265,26496
1570292316531,1570292329522,1570292330440,17,http://speedynode.ddns.net:14265,23350
1570292388869,1570292410914,1570292418701,18,http://speedynode.ddns.net:14265,24971
1570292461619,1570292474456,1570292494999,19,http://speedynode.ddns.net:14265,27074
1570292497625,1570292526721,1570292546729,20,http://speedynode.ddns.net:14265,32582
1570292569886,1570292588900,1570292595063,21,http://speedynode.ddns.net:14265,30731
1570292606595,1570292622890,1570292637752,22,http://speedynode.ddns.net:14265,30838
1570292713799,1570292724999,1570292730563,23,http://speedynode.ddns.net:14265,27320
1570292748798,1570292783222,1570292784501,24,http://speedynode.ddns.net:14265,29416
1570292821825,1570292840637,1570292848887,25,http://speedynode.ddns.net:14265,28828
1570292880842,1570292892382,1570292930245,26,http://speedynode.ddns.net:14265,33972
1570292954064,1570292973017,1570292996916,27,http://speedynode.ddns.net:14265,36192
1570293062367,1570293074759,1570293081473,29,https://papa.iota.family:14267,31142
1570293025647,1570293064736,1570293095688,28,http://speedynode.ddns.net:14265,44655
1570293134603,1570293146186,1570293157046,30,https://papa.iota.family:14267,28968
1570293205746,1570293213939,1570293214936,31,https://papa.iota.family:14267,24024
1570293241553,1570293248675,1570293249972,32,https://papa.iota.family:14267,20123
1570293313370,1570293321537,1570293334503,33,https://papa.iota.family:14267,20376
1570293384841,1570293392948,1570293405719,34,https://papa.iota.family:14267,20502
1570293456719,1570293488947,1570293490351,35,https://papa.iota.family:14267,23785
1570293565606,1570293583740,1570293584283,36,https://papa.iota.family:14267,22508
1570293637778,1570293652984,1570293659959,37,https://papa.iota.family:14267,22427
1570293674227,1570293687551,1570293697280,38,https://papa.iota.family:14267,22584
1570293744845,1570293750269,1570293752473,39,https://papa.iota.family:14267,18845
1570293816252,1570293825980,1570293828027,40,https://papa.iota.family:14267,17078
1570293888051,1570293900067,1570293917571,41,https://papa.iota.family:14267,20189
1570293923885,1570293941937,1570293943288,42,https://papa.iota.family:14267,19993
1570293995944,1570294004897,1570294015508,43,https://papa.iota.family:14267,19886
1570294067345,1570294075940,1570294077541,44,https://papa.iota.family:14267,17464
