attach,http://78.46.254.167:14265 score: 53.0867234577267 scoreNorm: 0.23088772744871577
1570883072398,1570883077021,1570883077037,1570883115062,1
1570883132434,1570883132921,1570883132964,1570883180608,2
1570883205451,1570883206468,1570883206494,1570883235760,3
1570883344805,1570883345758,1570883345793,1570883380568,4
1570883696891,1570883697431,1570883697464,1570883813470,5
1570883756902,1570883757672,1570883757701,1570883849162,6
1570883816922,1570883819869,1570883819900,1570883901918,7
1570883876935,1570883878023,1570883878059,1570884006385,8
1570883936962,1570883937627,1570883937651,1570884007670,9
1570883996978,1570883998585,1570883998623,1570884026325,10
1570884056995,1570884060414,1570884060443,1570884078468,11
1570884117006,1570884118828,1570884118861,1570884414506,12
1570884177024,1570884179162,1570884179192,1570884448222,13
1570884252147,1570884252728,1570884252762,1570884547778,14
1570884374306,1570884374940,1570884374972,1570884663836,15
1570884437322,1570884437887,1570884437937,1570884774672,16
1570884497379,1570884498706,1570884498756,1570884818206,17
1570884557398,1570884561917,1570884561948,1570884869093,18
1570884617760,1570884618385,1570884618424,1570884919831,19
1570884677870,1570884679081,1570884679116,1570885014930,20
1570884737894,1570884738185,1570884738238,1570885048517,21
1570884797970,1570884798998,1570884799033,1570885109949,22
1570884857992,1570884858332,1570884858358,1570885180222,23
1570884918578,1570884919849,1570884919877,1570885246176,24
1570884978605,1570884980360,1570884980403,1570885265730,25
1570885038767,1570885040482,1570885040509,1570885328894,26
1570885098793,1570885099594,1570885099638,1570885365963,27
1570885158810,1570885159882,1570885159915,1570885387201,28
1570885218825,1570885220116,1570885220144,1570885427182,29
1570885290850,1570885293004,1570885293035,1570885480362,30
1570885351595,1570885352529,1570885352567,1570885538840,31
1570885420622,1570885421580,1570885421610,1570885576110,32
1570885481735,1570885482034,1570885482074,1570885684781,33
1570885541865,1570885543483,1570885543528,1570885695072,34
1570885601878,1570885603619,1570885603649,1570885763132,35
1570885662358,1570885663357,1570885663388,1570885801830,36
1570885722618,1570885723914,1570885723941,1570885816384,37
1570885782843,1570885783837,1570885783874,1570885855332,38
1570885843034,1570885843793,1570885843823,1570885897975,39
1570885903050,1570885904202,1570885904230,1570886008535,40
1570885963315,1570885964031,1570885964063,1570886083646,41
1570886023474,1570886024144,1570886024195,1570886126949,42
1570886084123,1570886084760,1570886084783,1570886216178,43
1570886138419,1570886139366,1570886139398,1570886278203,44
