attach,http://node01.iotatoken.nl:14265 score: 47.840454084123884 scoreNorm: 0.42870441676906923
13600,0
4868,1
5206,2
17343,3
11394,4
2720,5
2845,6
7298,7
7581,8
22679,9
16267,10
8512,11
5854,12
6653,13
1267,14
9755,15
3973,16
8252,17
27270,18
16571,19
4686,20
7131,21
4013,22
8153,23
10375,24
2142,25
4174,26
3326,27
4990,28
981,29
13914,30
3648,31
2834,32
11558,33
6962,34
9770,35
9332,36
8220,37
8336,38
5492,39
14854,40
5501,41
2126,42
1726,43
15571,44
