attach,http://207.180.252.59:14265 score: 39.200684844501914 scoreNorm: 0.28599432566503913
7603,0
19961,1
8742,2
27231,3
11477,4
18329,5
18197,6
12098,7
15039,8
17435,9
14727,10
8774,11
16718,12
6637,13
11234,14
13861,15
19838,16
20911,17
32414,18
3348,19
10988,20
19190,21
11082,22
19609,23
17985,24
16207,25
6914,26
40081,27
6858,28
12526,29
39750,30
15747,31
5008,32
17741,33
8650,34
25180,35
7864,36
3823,37
31372,38
14191,39
12941,40
18513,41
28179,42
6132,43
20490,44
