attach,http://173.249.17.230:14265 score: 6.164182855362375 scoreNorm: 0.052540757593344374
9877,0
7393,1
3815,2
13273,3
25259,4
16109,5
12894,6
31474,7
32394,8
16446,9
9221,10
13281,11
16206,12
24224,13
7906,14
3049,15
21465,16
8842,17
967,18
3504,19
16039,20
9566,21
3810,22
17439,23
10013,24
2576,25
15026,26
3093,27
21975,28
7522,29
30936,30
19294,31
49622,32
3244,33
8053,34
16151,35
49409,36
19695,37
10459,38
9607,39
9394,40
10037,41
9837,42
13196,43
