attach,http://173.249.50.233:14265 score: 39.17820126751437 scoreNorm: 0.3339375914114928
-1,0
104520,1
77589,2
23326,3
19044,4
28967,5
18161,6
74632,7
80304,8
95005,9
73222,10
15040,11
13259,12
8526,13
17239,14
12286,15
33313,16
10366,17
8139,18
6263,19
7104,20
15534,21
70145,22
41980,23
-1,25
-1,24
-1,26
119042,27
23982,28
13366,29
29676,30
65892,32
125501,31
-1,33
78242,34
78651,35
87091,36
141293,37
119055,38
105492,39
14946,40
20154,41
-1,42
-1,43
147134,44
