attach,http://85.214.148.21:14265 score: 6.124213948845863 scoreNorm: 0.06808175632232054
2850,0
4556,1
7905,2
4610,3
7703,4
5607,5
1020,6
5420,7
3157,8
10242,9
1963,10
6778,11
2645,12
2744,13
3140,14
1083,15
4423,16
11182,17
1758,18
1825,19
6100,20
4089,21
3678,22
2549,23
4864,24
7026,25
3489,26
4660,27
4010,28
2921,29
6420,30
1035,31
2499,32
1860,33
2726,34
6825,35
1081,36
1038,37
5858,38
7874,39
4271,40
3007,41
3949,42
4446,43
9007,44
