attach,http://117.102.178.102:14265 score: 8.053963784059864 scoreNorm: 0.08377958077898774
47003,0
5717,1
23665,2
2320,3
88021,4
87611,5
31651,6
7128,7
31611,8
25119,9
35289,10
4537,11
23247,12
35787,13
8616,14
55426,15
38530,16
23399,17
6358,18
20219,19
23278,20
8499,21
11230,22
27986,23
3793,24
19750,25
16645,26
15599,27
18754,28
5474,29
20109,30
58646,31
57703,32
21300,33
13172,34
15713,35
12337,36
7050,37
22615,38
20920,39
16488,40
20467,41
25030,42
37486,43
22735,44
