attach,http://193.164.132.144:14265 score: 4.229187562688065 scoreNorm: 0.03803639694546571
24506,0
39320,1
33206,2
3628,3
12396,4
22504,5
31491,6
12236,7
37284,8
44190,9
26104,10
16470,11
2537,12
16536,13
24594,14
11192,15
18492,16
4528,17
8709,18
36053,19
14157,20
15581,21
5232,22
26774,23
24385,24
4009,25
17224,26
28875,27
11668,28
9030,29
12964,30
6903,31
46804,32
21359,33
14956,34
32498,35
7753,36
18062,37
13867,38
7774,39
17196,40
7941,41
32091,42
10210,43
7460,44
