attach,http://node04.iotatoken.nl:14265 score: 23.122423341048464 scoreNorm: 0.25496005156462587
12597,0
5361,1
10866,2
3809,3
2869,4
1723,5
12707,6
1544,7
5826,8
7196,9
7500,10
5755,11
8086,12
5810,13
16918,14
8977,15
3299,16
4319,17
5973,18
10327,19
19921,20
8825,21
3356,22
7762,23
7598,24
6504,25
7592,26
5745,27
2184,28
7958,29
1495,30
5883,31
8908,32
7925,33
6288,34
7701,35
3625,36
9748,37
3102,38
16762,39
6645,40
3709,41
6836,42
7382,43
2548,44
