attach,https://wallet2.iota.town:443 score: 60.288687086105355 scoreNorm: 0.24630866089951237
422367,0
-1,1
-1,6
-1,5
769005,2
-1,7
-1,4
879771,3
-1,11
-1,10
-1,12
-1,9
-1,13
-1,8
-1,14
-1,19
-1,18
-1,17
-1,20
-1,21
-1,16
-1,15
-1,22
-1,27
-1,28
-1,29
-1,30
-1,26
-1,25
-1,24
-1,23
-1,33
-1,32
-1,31
-1,34
-1,35
-1,36
-1,40
-1,41
-1,42
-1,39
-1,38
-1,37
-1,43
-1,44
