attach,http://173.249.43.185:14265 score: 38.42206119585641 scoreNorm: 0.28031376303648964
23161,0
-1,1
78918,2
38989,3
79356,4
-1,5
-1,6
-1,7
-1,8
103007,9
90743,10
48755,11
34206,12
-1,13
89980,15
-1,14
-1,16
-1,17
168955,18
29221,19
-1,20
196815,21
-1,22
-1,23
-1,24
-1,26
-1,25
-1,27
-1,28
-1,29
-1,30
-1,32
-1,31
-1,33
-1,35
-1,34
-1,36
-1,38
-1,37
-1,39
-1,40
-1,42
-1,41
-1,43
-1,44
