attach,http://185.244.195.45:14265 score: 36.657770540226586 scoreNorm: 0.32849496185525195
11441,0
9252,1
4617,2
60623,3
22513,4
7235,5
6769,6
16272,7
11161,8
10360,9
28495,10
13344,11
4916,12
17265,13
34619,14
45606,15
25478,16
56744,17
64489,18
48526,19
4854,20
7461,21
7435,22
4886,23
12416,24
20054,25
11032,26
8681,27
61207,28
24963,29
27558,30
5048,31
4287,32
22232,33
29788,34
26985,35
4883,36
14659,37
26272,38
20164,39
50747,40
6853,41
25859,42
23442,43
18725,44
