attach,http://node05.iotatoken.nl:14265 score: 46.1856283656529 scoreNorm: 0.42463394231237966
5136,0
2089,1
3747,2
3110,3
9170,4
4223,5
1164,6
9544,7
11358,8
8301,9
6628,10
2516,11
7919,12
4954,13
4870,14
3427,15
5646,16
7258,17
5497,18
5915,19
16666,20
2285,21
18664,22
3279,23
7299,24
7369,25
3294,26
3152,27
23280,28
4941,29
2451,30
5083,31
2063,32
2700,33
3327,34
49834,35
33412,36
20739,37
3941,38
18436,39
1729,40
11689,41
8365,42
