id, latitude, longitude, timestamp, executionTime
0, -22.917, -43.2622, 2020-03-11T19:00:59.755Z, 3574
1, -22.9186, -43.2618, 2020-03-11T19:01:29.781Z, 2683
2, -22.9191, -43.2617, 2020-03-11T19:01:59.784Z, 2047
