attach,http://89.163.242.213:14265 score: 224.80171528455946 scoreNorm: 1
5523,3368,0
603,5573,1
847,9852,2
8409,1507,3
1117,1618,4
4759,787,5
612,2508,6
674,6446,7
2016,5528,8
5665,8910,9
678,12336,10
546,995,11
958,6914,12
5541,2765,13
932,7418,14
8397,17580,15
21174,10350,16
3035,985,17
9107,2090,18
8184,8841,19
2923,24753,20
759,7480,21
1854,26330,22
724,3865,23
9454,36979,24
1435,31588,25
3504,4671,26
585,1572,27
586,4337,28
1508,4634,29
9591,6345,30
3085,2055,31
585,3794,32
649,5188,33
1728,3385,34
770,5861,35
1471,1666,36
9094,4720,37
5108,2019,38
641,3783,39
711,4412,40
10389,26571,41
8710,27187,42
19270,6839,43
13535,13669,44
