attach,http://85.214.106.245:14265 score: 25.845739781856537 scoreNorm: 0.2688546040065794
12632,0
12596,1
10605,2
9669,3
1332,4
6570,5
5915,6
5338,7
19850,8
5207,9
7197,10
6387,11
4665,12
2065,13
8997,14
12396,15
4234,16
1692,17
25489,18
6482,19
8408,20
3686,21
4751,22
5955,23
2453,24
11228,25
12340,26
24102,27
16679,28
14061,29
11063,30
6469,31
5157,32
9198,33
9968,34
6461,35
2315,36
8294,37
7400,38
13103,39
9619,40
3093,41
1778,42
2642,43
9836,44
