attach,http://117.102.178.102:14265 score: 14.001305585989922 scoreNorm: 0.1556499304338237
7340,0
42700,1
42694,2
13406,3
13532,4
25199,5
4197,6
27518,7
76508,8
108334,9
69689,10
47765,11
55375,12
41592,13
27908,14
24757,15
26290,16
26908,17
19936,18
21810,19
21049,20
25695,21
35724,22
29950,23
34605,24
13404,26
62890,25
20964,27
12504,28
36613,29
51617,30
27367,31
53039,32
34007,33
36169,34
31193,35
48321,36
9385,37
42215,38
14371,39
13437,40
60872,41
5940,42
26930,43
18748,44
