attach,http://207.180.252.59:14265 score: 43.99395041464558 scoreNorm: 0.1913409336859454
1570882920282,1570882922216,1570882922263,1570882933161,0
1570883081402,1570883082705,1570883082738,1570883133564,1
1570883124426,1570883125406,1570883125437,1570883165453,2
1570883529858,1570883530447,1570883530481,1570883596015,3
1570883549864,1570883550716,1570883550751,1570883606762,4
1570883589870,1570883590872,1570883590907,1570883615921,5
1570883921952,1570883922461,1570883922491,1570884006503,6
1570883981974,1570883983629,1570883983726,1570884025621,7
1570884061998,1570884063831,1570884063862,1570884079481,8
1570884102002,1570884103754,1570884103789,1570884364929,9
1570884165022,1570884166274,1570884166302,1570884412632,10
1570884245047,1570884245688,1570884245716,1570884543810,11
1570884296279,1570884297292,1570884297318,1570884602030,12
1570884336282,1570884337280,1570884337306,1570884604376,13
1570884416316,1570884418199,1570884418234,1570884760648,14
1570884477374,1570884478377,1570884478402,1570884802799,15
1570884537392,1570884538602,1570884538639,1570884843660,16
1570884577406,1570884578116,1570884578155,1570884878499,17
1570884657861,1570884658517,1570884658547,1570884954327,18
1570884717886,1570884718520,1570884718545,1570885027251,19
1570884777916,1570884779160,1570884779187,1570885094633,20
1570884837984,1570884839057,1570884839086,1570885148760,21
1570884898570,1570884899951,1570884899984,1570885227542,22
1570884958590,1570884959565,1570884959589,1570885253930,23
1570884998724,1570884999447,1570884999472,1570885280371,24
1570885038743,1570885040286,1570885040326,1570885315329,25
1570885267846,1570885269589,1570885269612,1570885453005,26
1570885328591,1570885330098,1570885330132,1570885505520,27
1570885471727,1570885473286,1570885473324,1570885601383,28
1570885551869,1570885552404,1570885552428,1570885757891,29
1570885622890,1570885623746,1570885623776,1570885771549,30
1570885683406,1570885685059,1570885685107,1570885806471,31
1570885723620,1570885724748,1570885724772,1570885847930,32
1570885803857,1570885804971,1570885805000,1570885894498,33
1570885864042,1570885865533,1570885865563,1570885904088,34
1570885907166,1570885908017,1570885908043,1570886079585,35
1570885979456,1570885980968,1570885981020,1570886110068,36
1570886046506,1570886047560,1570886047600,1570886145098,37
1570886076778,1570886077909,1570886077951,1570886174811,38
1570886118414,1570886120154,1570886120199,1570886274645,39
1570886218455,1570886219035,1570886219067,1570886308459,40
1570886247462,1570886248772,1570886248819,1570886340383,41
1570886348722,1570886349924,1570886349955,1570886407553,42
1570886388730,1570886390571,1570886390610,1570886411772,43
1570886468746,1570886470326,1570886470345,1570888127059,44
