attach,http://173.249.23.161:14265 score: 4.72608966018791 scoreNorm: 0.0462407165479061
27441,0
7958,1
29860,2
5608,3
33594,4
9265,5
57787,6
20759,7
7874,8
13299,9
25658,10
14923,11
10344,12
12764,13
20877,14
48685,15
25245,16
26665,17
14623,18
17567,19
6503,20
18462,21
6982,22
7954,23
19218,24
13694,25
26068,26
17535,27
26375,28
31385,29
20897,30
17251,31
15072,32
7025,33
18804,34
12563,35
4570,36
15053,37
10974,38
19609,39
43877,40
17892,41
4735,42
17811,43
10929,44
