attach,http://207.180.252.59:14265 score: 47.908829757820726 scoreNorm: 0.4319231817181068
67300,0
73350,1
11321,2
43482,3
32655,4
9390,5
30583,6
23003,8
52928,7
58137,9
86944,10
76596,11
19210,12
24876,13
14443,14
12632,15
27203,16
3112,17
24850,18
21002,19
24822,20
14520,21
21569,22
9540,23
6572,24
49079,25
19233,26
4238,27
6268,28
31436,29
7497,30
6341,31
20789,32
8334,33
9556,34
27645,35
17824,36
34978,37
3001,38
9703,39
32124,40
14944,41
8512,42
6707,43
5922,44
