id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-15T21:28:21.364Z, 1747
1, -22.894, -43.2578, 2020-03-15T21:29:21.429Z, 2585
2, -22.8949, -43.2624, 2020-03-15T21:30:40.445Z, 1450
3, -22.8967, -43.2632, 2020-03-15T21:32:01.476Z, 1782
4, -22.899, -43.2636, 2020-03-15T21:32:20.500Z, 2248
5, -22.9007, -43.2666, 2020-03-15T21:33:20.521Z, 2607
6, -22.9018, -43.2692, 2020-03-15T21:34:20.553Z, 1993
7, -22.897, -43.2722, 2020-03-15T21:36:20.591Z, 2645
8, -22.8964, -43.2726, 2020-03-15T21:37:20.614Z, 1622
9, -22.8926, -43.2767, 2020-03-15T21:38:48.632Z, 1547
10, -22.8921, -43.2775, 2020-03-15T21:39:19.639Z, 2438
11, -22.892, -43.2794, 2020-03-15T21:40:19.649Z, 3254
12, -22.8919, -43.2804, 2020-03-15T21:41:19.670Z, 1800
13, -22.8919, -43.2818, 2020-03-15T21:42:19.711Z, 2315
