id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-15T21:27:36.351Z, 2770
1, -22.924776, -43.179428, 2020-03-15T21:28:46.376Z, 1848
2, -22.925875, -43.179329, 2020-03-15T21:29:21.420Z, 2139
3, -22.928761, -43.179279, 2020-03-15T21:30:31.440Z, 3413
4, -22.930351, -43.178955, 2020-03-15T21:31:41.464Z, 1214
5, -22.930725, -43.179085, 2020-03-15T21:32:16.482Z, 3808
6, -22.931084, -43.179314, 2020-03-15T21:33:25.524Z, 1480
7, -22.931461, -43.179459, 2020-03-15T21:34:36.557Z, 1889
8, -22.932478, -43.182209, 2020-03-15T21:35:46.582Z, 1502
9, -22.932751, -43.183285, 2020-03-15T21:36:21.596Z, 2657
10, -22.93276, -43.183285, 2020-03-15T21:36:55.604Z, 1898
