attach,https://www.iotaqubic.us:443 score: 64.95576202869415 scoreNorm: 0.30227543679601215
1570882975024,1570882979617,1570882979630,1570883000452,0
1570883035137,1570883035761,1570883035772,1570883043103,1
1570883095164,1570883102544,1570883102562,1570883110765,2
1570883168180,1570883170266,1570883170286,1570883185345,3
1570883307431,1570883308450,1570883308461,1570883317829,4
1570883659573,1570883660431,1570883660445,1570883661815,5
1570883719614,1570883720325,1570883720338,1570883747776,6
1570883779640,1570883785900,1570883785927,1570883832136,7
1570883839669,1570883840503,1570883840533,1570883856893,8
1570883899720,1570883935915,1570883935935,1570884028246,9
1570883959736,1570883961497,1570883961519,1570884066504,10
1570884019756,1570884055434,1570884055450,1570884221249,11
1570884079771,1570884099002,1570884099022,1570884303414,12
1570884214937,1570884254319,1570884254333,1570885029437,14
1570884139832,1570884254350,1570884254371,1570885029953,13
1570884337088,1570884541710,1570884541724,1570885652555,15
1570884460288,1570884541454,1570884541488,1570885881678,17
1570884400104,1570884541645,1570884541669,1570885983278,16
1570884520312,1570884541780,1570884541803,1570886010859,18
1570885060794,1570886150310,1570886150340,1570886258223,27
1570884940720,1570885030244,1570885030255,1570886927495,25
1570884640444,1570885030441,1570885030470,1570887028902,20
1570885000775,1570885030471,1570885030488,1570887028916,26
1570884880700,1570885030532,1570885030553,1570887028923,24
1570884580380,1570885030510,1570885030531,1570887028937,19
1570884700466,1570885030611,1570885030632,1570887028949,21
1570884760540,1570885030365,1570885030386,1570887028967,22
1570884820600,1570885030553,1570885030589,1570887028988,23
1570886099026,1570886167714,-1,-1,44
1570885443504,1570886167962,-1,-1,33
1570885381936,1570886168231,-1,-1,32
1570885744355,1570886167839,1570886167860,1570887354856,38
1570886044804,1570886167507,1570886167525,1570887354863,43
1570885684248,1570886167927,1570886167961,1570887354877,37
1570885503580,1570886168077,1570886168101,1570887354899,34
1570885984752,1570886167616,1570886167649,1570887354904,42
1570885180880,1570886168296,1570886168328,1570887354923,29
1570885623760,1570886168159,1570886168171,1570887354928,36
1570885120809,1570886167915,1570886167927,1570887354944,28
1570885252900,1570886167793,1570886167816,1570887354949,30
1570885563604,1570886167860,1570886167881,1570887354954,35
1570885804508,1570886167768,1570886167791,1570887354969,39
1570885924659,1570886167734,1570886167767,1570887354974,41
1570885864523,1570886168207,1570886168231,1570887354990,40
1570885312918,1570886168134,1570886168159,1570887355009,31
